	label	text
152	0	再说林冲踏着那瑞雪，迎着北风，飞也似的奔到草场门口，开了锁，入内看时，只叫得苦。
153	1	我市今年将壮大北湖新区的建设力度，把它建为一个集行政、办公、游览、度假、教育科研于一体的现代化新城。
156	1	我生长在戏剧之家，豫剧对我一点都不陌生。
157	0	战争结束后，伊拉克的体育系统分崩离析，乌代领导的伊拉克奥委会也不复存在。
158	1	其实胡适先生一生英文文章也写了不少，连同这一百几十件信札，都应该收集成书，供中外学者阅读之便。
159	1	日本铃木因为通过手机就能快速租用，半小时仅收取1元人民币，押金也随时可退，所以用户们认为租用它方便实惠。
161	0	最近好莱坞电影实在乏善可陈，不是改编、翻拍，就是绞尽脑汁延长日益公式化的续集的寿命。
162	1	9月10日，供商红庙岭堆放场在华盛顿白宫行政楼与北京人民艺术剧院代表会见时再次力促推进医疗保健体系改革，提高医保覆盖范围。
163	1	真实的住房需求才是房价稳定的坚实基础，也是银行应具备的经营理念和应负担的社会责任。
165	1	邵逸夫的传奇人生令人感慨，他随兄十几岁时闯南洋，饱尝20世纪上半叶的动荡之苦，从命运的夹缝里打拼出成功。
166	1	现在有些网站可以提供免费的个人主页，你只要将个人信息公开放在指定的位置上，网民们就可以了解到你的个人情况。
167	1	为了培养学生关心他人的，我们学校组织开展义工服务活动，三个月内要求每名学生完成20个小时的义工服务。
168	1	这项基金，是对公益林管理者所发生的管理、抚育、保护和营造等支出给予一定补助的专项资金
169	1	公众非常关注房市的走向，过高的房价会在下半年继续下降，还是会有反弹的空间，历史学家对此的看法是否定的。
173	1	他在奥运会上的精彩表现，给人们留下了不可磨灭的难忘印象。
174	1	新春佳节，万家团圆，你们却依然坚守在祖国最北端的边防线上，你们的钢铁之躯为万家和乐奉献着自己的青春。
175	1	本年大西洋飓风季的首个强台风“艾琳”在美国东部辰27日早7时在北卡罗来纳州登陆，已致10人殂谢，起码超越二百人撤离家。
176	1	她写信告诉我，近段时间，她没有一刻不忘记我们相处时的点点滴滴。
177	1	为这位优秀的剧作家编纂出其艺术业绩，这无疑有利于保留和传播他的艺术作品
179	1	受近期地面湿度较大以及降温的影响，山东、江苏部分地区再度出现大雾天气，这给当地交通运输带来不便。
180	1	自今年5月份以来，冯燕宾冒充“郎昆”多次给文艺界名人打电话，以邀请参加活动赠送笔记本电脑但先交个人所得税骗取钱财。
181	0	古诗文经典已融入中华民族的血脉，成了我们的基因。
182	1	目前，抗震救灾仍然是重点的做事，要妥善安置遭灾民众，随即关和调运帐篷、棉被、食物、药品、饮用水等救灾质，保障千夫主干活着。
183	1	每年9月到10月的米亚罗，气候宜人，撩人情思的红叶、古尔沟的、留恋的藏羌风情，是旅游的黄金季节。
184	1	专利发明人影响力评论与分析对此如虎添翼科技创新能力，对于公司研发团队组建和十全十美技巧人才的引进、搭档、发觉等具有要作用。
185	1	继元人在劳神中创立了《邪许歌》以后，今昔留传下的最古的歌是《弹歌》。
186	1	百胜在中国的餐厅数量有3000多家，旗下品牌包括肯德基、有线娱乐闻、某人才招聘网等，去年营业额约为336亿元左右。
187	0	信息技术特别是网络的迅猛发展给国民心态带来巨大而深刻的影响，使其呈现复杂性、多变性、扩散性等特点。
188	1	王老师工作非常认真，由于教学成绩显著，使他多次受到省委、市委的表彰。
190	1	汤唯凭借其出色表演，顺利搭上李安这辆豪华奔驰迅速蹿红，她与梁朝伟的激情戏更是被观众津津乐道。
191	1	学习了《落花生》一文后，懂得了做人的道理。
193	1	学校在改进教师办公条件上，做了不少工作，大大提高了教师工作的积极性。
194	1	未成年画师玩手机的危害应该得到有效引导和律师际。
195	1	据调查，我国超过80%左右的青少年睡眠严重不足，其表现是睡眠时间短，睡眠质量低。
196	0	近来，谷歌未经合法授权擅自扫描收录使用中国作家作品的行为，引起了中国作家们的强烈不满，为此，谷歌首次公开道歉。
197	1	深圳经济特区成立30年来，各项事业都取得巨大成就，不仅深圳迅速改变了自身的面貌，而且对全国的改革和发展做出了重要贡献。
198	1	这颗由美国休斯敦公司制造、由亚洲卫星公司经营和购买的卫星，已在中国对外贸易保险公司投保。
200	1	《消费者权益保护法》深受广大消费者所欢迎。因为它强化了人们的自我保护意识，使消费者的权益得到最大限度的保护。
201	1	《中国教育报》开辟了刊教学一线师长阐述融洽在教学中，争进展教学改革，如何既让桃李学到知，又使桃李学到作人的稿子。
202	0	他的脸也好像蒙着套子，因为他老是把它藏在竖起的衣领里。
203	1	上半年房屋销售价格同比上涨3．6﹪，尤其是东南沿海和西部重点城市的房屋销售价格较高涨幅。
204	1	近日，在特朗普竞选美国总统期间，奉献“关键助攻”的联邦调查局（FBI）主管詹姆斯•科米突然遭到白宫解职。
205	1	个别白衣战士不讲医德，索要“红包”，诊疗所主管对于决不不无责任。
208	1	咱俩万一打完新冠疫苗，行将养成戴口罩、勤洗手、维持社交距离等地道卫重务求。这样才力得到最大止境的保护。
209	1	目前，国际粮食市场价格高位调整且很难下跌，国际粮食供需失衡正在加剧，但博斯腾的粮食生产库存充足，依然能够满足自给。
210	1	近些年来，国内一些中国工程院不仅开始娱乐明星民办教育，以此作为创业新起点，而且国外教育机构也纷纷抢滩我国匪军市场。
211	1	自从越南媒体四公开简报中越舰只在西沙发生激烈相碰以来，使越南的中产阶级和投资机关陷于了巨大的恐慌。
212	0	没有  使用一个让人忘乎所以的形容词。
213	1	腾讯就各类防沉迷系统破解手段表示，运营团队将持续加大监管，对账号租赁、辅助认证等灰色行为进行打击和屏蔽。
214	1	能否积极利用和有效管理互联网，关系到社会主义文化事业和文化产业的健康发展，关系到国家文化信息安全和国家的长治久安。
215	1	命名为“大芬丽莎”的巨型蒙娜丽莎装饰作品的创作者是出于深圳著名油画工厂的999名画工之手。
216	1	王夫人丧子后好不容易再次得子，无论从母性本能还是从自身权益出发，王夫人对宝玉都弥足珍贵。
217	1	两个多月过去了，经过老师的指导和我的努力，使我大大提高了语文阅读和写作能力。
218	1	为时近一个月左右的美国导游电视辩论，并不是选举季中一个锦上添花的摆设程序，而是让选民更好地了解环保专家的为人和政策主张。
220	1	中国人终于意识到中国是一个必须提高实力，保护自己，同时和各国在竞争中共存，通过国际交往来了解其他文明模式。
221	1	国务院新闻办公室网络局负责人是人才培养的基础，在人才队伍建设中肩负着全民族素质培养创新人才的历史使命。
222	1	这次比赛的获胜，将决定我们能否进入决赛阶段。
224	0	我们不能忘记英法联军洗劫并烧毁圆明园的历史。
225	1	用积极心态看待新常态下的经济增速变化，采取积极行动适应经济发展新常态，推动鱼峰山经济始终沿着增速合理、结构优化的轨道。
226	1	李克强表示，中国政府一向以以史为鉴、面向未来的原则发展对日关系，继续克服政治障碍，推进中日战略互惠关系。
228	1	要以愈益有力的抓挠扶持中小企业发展，就得抓紧贯彻金融支持政策，圆筹融资包系，简化拆借次第来得尤其举足轻重。
229	1	通过学习学校颁发的《消防安全，关爱生命——致家长的一封信》，使我们家长都受到了一次教育。
231	1	美国经济疲软除了这次房屋次贷危机的原因外，另一个更深层次原因是美国政府实施了穷兵黩武的政策耗尽了国力所致。
232	1	胡锦涛总书记亲自倡导在共产党员中开展为困难群众特别是受灾群众送温暖、献爱心，这体现了中华民族一方有难，八方支援的传统美德。
233	1	各级政府积极支持贫困户靠自己的努力走上脱贫致富，涌现了一大批不等不靠的自主脱贫典型。
234	1	在这一天，落成了一个老古董民族的飞天冀望，也秉笔直书了一名妙龄武人的殊体体面面。
235	1	人的才能的大小，完全是由于后天的学习和实践决定的。
236	1	近年来，我国加快了高等教育事业发展的速度和规模，高校进一步扩大招生，并重点建设一批高水平的大学。
238	0	华裔科学家根据相对论发现：一个生活在纽约102层帝国大厦楼顶上的人比生活在楼底大街上的人每秒衰老速度快1．04亿分之一秒。
239	1	视作一位独立的哲学家和思想家，孔子终生积极向上求索，“知其不可而为之”，他的奋争的一生是他这句训的真实写照。
240	1	“世界园艺博览会”5月在波兰举行，每天参观的人数超过10万左右。
241	0	全国各级政府的领导如果都愿意做伯乐，做人才的“月下老”，那么国内的潜力之骥也就必然是成千上万了。
242	1	嫦娥二号卫星越接近目标，难度和风险也会越大，越需要我们全面协调、科学前进、运作精细，一步一个脚印地走向未来。
243	1	交通问题不仅仅是一个经济问题、技术问题，而是关系到国家财产、人民生活及生命安全，是事关国计民生的重大问题。
244	1	腾讯集团主持者马化腾在“道农沙龙”上载了三个钟点演讲，明了地表达了对挪窝计算机网的态度；“它不但一个延，但是一个翻天。”
245	1	用花木装点居室时，相对矮小的五针松、文竹、吊兰以及微型盆景等，最好放在茶几、案头或博古架处较合适。
246	1	由于美国群言堂、共和两党得不到迎刃而解就新财年的阁预算分歧达一模一样，联邦政府的非核心部门于10月1日起被迫打烊。
247	1	大型记录片《世界历史》以丰富的视听手段再现了自远古人类起源，到万隆会议的浩瀚历史，全面地讲述了人类社会发展过程。
248	0	规范食品安全机制，提高人们的食品安全意识，已经到了迫在眉睫的地步了。
250	1	终身教育制度建立，不仅为那些对知识有着更高需求的人提供了机会，为那些因这样那样的原因未能完成学业的人打开了一扇门。
252	1	面对高中繁重的学业，使很多同学感到不适应。我们现在所缺乏的，一是正确的方法，二是坚定的信念。
253	1	南方没有集体供暖，实行个体式采暖，居民可采用电取暖或燃烧取暖的方式，他们正是通过这种方式解决了取暖的问题。
255	1	经太空通讯卫星和直播路，众人将好看到北京奥运会上全优的体育比赛和观众的冲赞叹声。
258	1	5月的十堰，鲜花盛开，绿树成荫，充满了生机，是适合游玩的好季节。
260	1	在知识的海洋中，使我们自己的不足。
261	0	导游的文化程度参差不齐，服务水平高低不一是影响旅游质量的主要原因，要改变这一状况，就必须进一步提高从业人员的素质。
262	1	面对突发灾难，地方应急能力的强弱取决于当地政府应急机制的健全，九寨沟地震救灾及时，再次证明了这个观点。
263	0	在社会交际中，无论个人还是组织，在公众中的信誉是至关重要的，它是决定成败的关键。
264	1	对科学问题上的是非之争，不应采取压服的方式，尤其不能搞文字狱一类的东西，历史上凡是这样做了的，没有一次有好结果。
265	1	气象专家根据目前的气候资料预测，今年12月至明年2月这个冬天，本市平均气温比往年同期偏暖1度以上。
268	1	据电信业内人士报料，“高额吸费电话”之所以能大行其道，是因为电信运营商参与了不法垃圾短信公司和声讯服务台的收益分成的结果。
269	1	近两万名球迷在五棵松体育馆亲眼目睹了北京男篮队以124比121战胜广东队，第一次捧得中职篮总冠军这一激动人心的时刻。
270	0	写文章如果用语不妥帖，造句不合乎文法，行文缺乏条理，拖沓冗长，就会把意思弄得含混晦涩，令人费解甚至误解。
271	0	戏剧《雷雨》中周朴园的一句“无锡是个好地方”，成了无锡对外城市形象的宣传用语。
272	0	这次地名普查工作的中心内容是补漏、改错、更新，也就是补充遗漏地名，改正错误地名，更新过时地名。
273	1	面对日益严重的金融危机，欧美各国分析家纷纷出重拳，采取强力措施拯救危机，但能否奏效，还很值得怀疑。
274	1	经过朋友的开导，他开开心心高高兴兴地回家了。
275	0	书店为人们奉上一丝慰藉，安抚疲惫的身心，读书者在书本中寻得金玉良言，休憩者在书店感得人性之暖。
279	1	在春暖花开的美好时节，报社组织了近80多名中小学生记者走进扬州瘦西湖，感受浓浓的春意。
280	1	高考所用的铅笔、钢笔、橡皮、圆规、直尺和准考证等文具，都应集中在一起，放入一个透明的塑料袋或文件袋中。
281	1	各级医院先后采取了互联网挂号、电话预约等办法，改善医疗服务水平。
282	1	我国将近百分之六十以上的青年认为“诚实守信”、“助人为乐”是优秀的传统美德，是做人的基本准则。
283	1	云计算将会对就业产生巨大影响，微软公司表示，“作为一种革命性技术在全球范围内降低成本，并创造新的工作岗位和技能”。
284	1	为了打响品牌，吸引更的消费者，商家除了要把产品做好，更需要增强服务人员的素质。
286	1	今后将像生猪杀的同船检疫一样，鱼虾类产品挂牌销得检疫合格；不然，未经检疫或检疫不通关，就不能销售。
287	1	在这与狼共舞的激烈竞争中，能得到你如此无私的帮助，真是从心里由衷感激啊！
288	1	汉字是仍“活”着的至今最古老的一种文字，是世界上使用人数最多的一种文字。
289	1	第16届亚运会在广州市政府的大力支持下，中国体育健儿努力奋争，夺199枚金牌，博得了中国代表团在亚运史上的绝大成。
290	1	不论是古代为治水三过家门而不人的大禹，还是当今为改变阿里地区穷困面貌三次进藏的孔繁森，莫不例外地受到人民的怀念。
291	1	通过兴办“七彩云南夏令营”“七彩云南野外科学考察”等移动，让子弟在穹庐中培养了环保意识。
292	1	根据美国一家从事心理学研究的机构的调查，婴儿认生不仅是因为对陌生人感到恐惧，而且是因为既想靠近又感到害怕的矛盾心情在作怪。
293	1	我们这一代人的前途命运，犹如一天的气候，一大早只见阳光灿烂，红霞满天，岂料转瞬间乌云密布，阴风袭人。
294	1	经过工作人员的讲解，使我们对垃圾分类有了清晰的认识。
296	1	在这次严打斗争中，要优先逮捕那些持枪的凶犯，因为这些罪犯直接威胁人民生命财产。
298	1	通过诵读古诗词，能使少年儿童受到传统美德的熏陶，体会到语言美、意境美。
299	1	树懒是一种哺乳动物，外形略像猴，头小而圆，毛粗而长，耳朵很小，尾巴短，灰褐色，毛上常附有绿藻，很像树皮。
300	1	能否搞好中小学校园文化建设，是提高学生文化素养的重要途径。
301	1	学习和工作都是有意味的，我们慎始而敬终地做下去，意味自就会产生。
302	1	这篇通讯是《光明日报》记者邵云环在贝尔格莱德已遭北约袭击，并扬言“加大轰炸力度”的日子里写的。
303	1	由于越来越重的升学压力和课业负担，日益狭窄的生活空间和活动范围，使现在的大哲人诗人很少有生活的体验。
304	1	市第一小学行使了各种预防措施，防范师生不患春季流行性感冒，管全校师生见怪不怪安如泰山。
307	1	在2016年里约奥运会女子排球决赛中，中国队以3：1战胜塞尔维亚队，夺得冠军，这是女排再夺时隔12年后的的奥运冠军。
308	1	针对近期发生“绿色猪肉”事件，沃尔玛公司表示将对相关责任人予以严肃处理，并增强员工培训力度和商场的管理流程。
309	1	枣庄市教育局积极推进课程改革，开展多项综合实践活动，学生非常受欢迎。
311	1	《中国足球改革发展总体方案》赏识校园足球运动，一些学校积极响应，但紧接着也辈出了用足球项目替代另外体育项目的坏的意思。
312	1	近年来，省农科院加快了高等教育事业发展的速度和规模，高校将进一步扩大招生，并重点建设一批高水平的老板和学科
313	1	中考临近，老师们忙于上课、批作业、讲习题等，他们真是无所不为啊。
314	1	约翰斯•霍普金斯医学院的医学专家戴维•西德朗斯基博士说：“目标判若鸿沟的新药将要问世，吾辈得雕琢怎么施用它们的路数。
315	1	日本对钓鱼岛风波的情态及做法，非常容易引发两国大面积军事冲突的结荚时有发生，中方对此维持了冲天警惕。
316	1	2005年7月以来，湖南宁乡县偕乐桥镇石桥村10多名中小学生先后陆续收到了高校的录取通知书，有的人竟收到了10多份。
317	1	中学阶段，消费观教育不可忽视。中学生能否自觉抵制不良消费，在很大程度上取决于他树立了正确的审美标准与良好的生活方式。
318	1	据赛诺数据调查显示，凭借出色的自拍效果，OPPOR9s已经成为目前热度最高的智能手机，稳居国内线下市场份额第一的位置。
319	1	通过这些充满想象力的转化，使打造出的风味和对营养的升华令人叹为观止；
320	1	面对突发灾难，地方应急能力的强弱取决于当地政府应急机制的健全，九寨沟救灾及时，再次证明这个观点。
321	1	透过老师的有教无类，使他认识到了敦睦的悖谬。
322	1	车厢里尽是妇女和孩子，差不多几乎看不到一个健壮的男子。
323	1	在大家乐中，我只无言的卧在床上——我过错为女王加冕，居然为蒲公英黄袍加身了。
324	1	卡塔尔和沙特两个队再有一场比赛，中国队是否出线将取决于这两个队之间的比赛结果而定。
325	1	“知识守护生命”是由中国渔政与中央电视台联合的大型公益活动。
326	0	为了防止失窃事件再次发生，保安部门采取了切实有效的措施。
328	1	10年来，每逢“六一”，这家饭店的工会长官总要组织员工通往市盲聋哑学校，给那些特需特别关爱的骨血送来慰问金和学习用品。
329	1	美国航天局在鸦片战争中烧毁并洗劫了纽扣博物馆，在世界文明史上犯下了滔天罪行。
