	label	text
57	1	“寻找最美乡村教师”公益大型活动启动仪式在京举行，各界知名爱心人士出席仪式。
58	1	最新的研究表明，是巧克力尤其吃黑巧克力有利于保护心脏，因为巧克力中含有一种叫“多酚”的物质，它保护能细胞，使其免受损伤。
59	0	学完《囚绿记》，我明白了光明与自由是人类追求的主题。
60	1	人力资本素质是劳动者作为经济发展要素创造财富的能力，对提高经济发展质量和人民生活富裕有着重要的影像。
61	1	医生不讲医德，乘病人之危，索要“红包”，医院领导对此并非不无责任。
62	0	中国残疾人艺术团在香港演出大型音乐舞蹈《我的梦》，受到观众的热烈欢迎。
63	0	漫长的人生中，谁也不可能一帆风顺，谁也难免经历挫折。
64	1	根据的相关数据显示，越来越多的青少年迷恋上含有致癌物的电子，成为潜在的烟民，这严重危害着青少年的。
65	1	一般人常常忽略的生活小事，作者却能够慧眼独具，信手拈来，寻找其叙述的价值，成为小说的有机组成部分。
67	0	时间是一匹在宇宙间展翅翱翔绝不驯服的天马；人类只有尊重它，才有可能驾驭它，使它不致倏忽而逝。
68	1	如何防备展览会的贵重物品免遭盗窃，这是一些西方国家深感头痛的问题。
69	1	这次比赛的获胜，将决定我们能否进入决赛阶段。
71	1	被称为“火药王”的候云德和在传染病的综合防控取得巨大成就的王泽山获得了2017年度国家最高科学技术奖。
72	1	《中学生日常行为规范》，不仅对同学们的日常行为习惯提出重点要求，而且对营造良好的校园风气也起到了很好的促进。
73	1	老师语重心长地给我讲了沉迷网络的害处，列举了许多同学因上网而荒废学业。
76	1	预计于2015年建成的云南省，将从根本上解决阻碍粤港澳三地的交通，成为促进三地繁荣稳定的“金桥”。
77	1	“朗读亭”空降浙江紫荆港校区，杭州的爱书之人纷纷前去体验，许多附近学校的学生也加入了这个朗读大军。
78	1	这场足球赛的胜败取决于队员们的患难与共。
79	1	延长退休年龄或实行弹性退休制等重大变革，对广大人民群众并不是一下子就能够愉快接受的，这需要政府部门做好宣传解释工作。
80	1	未来五年，西非将通过改造棚户区、建设公租房等方式，增加中低收入居民的住房供给，解决当前存在的房源不足。
81	1	尽管他本人也经历过在韩日世界杯上任意被小罗欺凌的耻辱，但就综合成就来说，詹姆斯、罗宾逊之流还远无法和他相提并论。
82	1	中华人民共和国成立后，我们的祖国就不再是一个任意被帝国主义超级大国侮辱和掠夺的国家了。
83	1	以人为本坚持，把改善民生作为推进发展的出发点和落脚点，是推动科学发展，促进社会和谐的根本要求。
84	1	第一篇论文提出的杂质或缺陷引起的漫散射，即后来被称之为的“黄漫散射”。
86	0	中国如要避免房地产泡沫引发“崩坏”危机，如何恰当掌握社会购买力的限界，不过分预支未来发展成本，是一个极重要因素。
87	1	浙江温岭大溪镇农民张全清制造的飞机没能最后升空，除了因为没有足够长的跑道外，部分机械配件不合理也是重要原因。
88	0	文章能否准确地传达自己的意思，能否吸引读者，要靠文字的功夫。
90	1	有人批评“汉字听写大会”听写的字词古怪生僻，有故意刁难人之嫌，但人多的更则赞 扬这种比赛有助于拯救汉字危机，弘扬中华文化。
91	0	我国新一代运载火箭预计5年后建成，“嫦娥三号”有望在2013年落月探测90天，落月点有一个富有诗意的名字——“广寒宫”。
93	1	这期研究班是全国职工教育管理委员会和国家经委联合于今年5月底举办。
96	1	宇航员积极采取措施，安保工作，防止登月安全事故不要发生。
97	0	中国传统的人文思想告诉我们：人生的乐趣就在现实现世的日常生活之中，不必向虚无缥缈的彼岸世界或不可知的宏观、微观世界探求。
98	1	环保奶奶运建立当选全国十大“最美家乡人”称号。
100	1	《青春之歌》这部小说出色地塑造了共产党员卢嘉川。江华、林红等人的英雄事迹。
101	1	“，天天向上”听起来似乎很简单，可是要做到，并非一件的事。
102	1	在中国龙队与皇马的比赛中，我断定中国龙队大概一定能赢。
107	1	针对海岸种树不易成活、年年造林不见林，林业部门积极探索，勇于创新，推出了很多造林的新模式。
108	1	他在新作《世界史》的前言中系统地论了世界是个不可分割的整体的观念，并将相关理论在该书的编排中得到实施。
109	1	美国国务卿希拉里开始为期三天的访华行程，中美双方希望通过此次访问增进互信、恢弘合作、加强对话，推动中美关系平安向前发展。
110	1	在《浙江博物馆古代诗歌散文欣赏》选修教材中，我们将看到人生舞台上惊心动魄的灵魂表演和生命的呼喊，去探索人生应恪守的准则。
111	1	这次综合实践活动得到了同学们的广泛支持，今天来参加活动的同学超过1000人左右。
113	1	“好好学习，天天向上”听起来似乎很简单，可是要做到，并非一件容易的事。
116	1	最近，国务院披露了稳定消费价格总水平、保障群众基本生活的多政策和措施，这些政策措施已获取初步效果。
117	1	一些家长并没有意识到“手机综合症”是一种病，只采用粗暴的方式防止孩子不玩手机。
118	1	一个不容忽视的问题是，科研院所仍是研究基础科学，即传统意义上“科学家”的大本营。它的兴盛，取决于年轻人能否安心坐冷板凳。
119	1	他发愤苦读,用三年时间就学完了大学所有课程。
120	1	他的谆谆教导，深深地我了影响，我是在以后的人生道路上锲而不舍地践行。
122	1	由于升学考试不占分值，音、体、美、劳等课程在部分学校不受重视，但这是培养学生综合素质的需要，应引起学校的充分重视。
123	1	首届“书香之家”颁奖典礼，是设在杜甫草堂古色古香的仰止堂举行的，当场揭晓了书香家庭、书香校园、书香社区等获奖名单。
124	1	我国重新修订了《食品安全法》，目的是用更严格的监管、更严厉的处罚，切实保障“舌尖上的安全”，被称为“最严食品安全法”。
126	1	英国考古学家近日发表文章，称他们在伦敦萨瑟克区罗马帝国时期的墓地发现两具中国人约2000年前的遗骸。
129	1	“中华文明之美”节目致力于弘扬孝心阁传统文化，自开播以来深受观众喜爱的原因是其新颖的内容和多样的形式造成的。
130	1	我们要培育和践行社会主义核心价值观，提倡爱家爱国相统一，弘扬爱国主义、集体主义、社会主义。
133	1	腾讯集团主席马化腾在“道农沙龙”上发表了三个小时演讲，明确地表达了对移动互联网的态度；“它不只是一个延伸，而是一个颠覆。”
134	0	目前，名人代言食品广告引发的纠纷日见增多。
135	1	实践这次社会通过活动,我们意志了磨炼,增长了见识。
137	1	我国九年义务教育，直到去年才实现全免学杂费，至于择校费、借读费，还是成为一些学生上学绕不过的梦魇。
138	1	如今互联网已迅速进入“微博时代”，名人不仅热衷于“写微博，普通人也乐于成为“微博写手”。
139	1	无论中国队输赢与否，当地华侨组织都将在比赛结束之后，为中国队举办盛大的庆功宴会。
142	1	实行这项计划，目的是旨在帮助发展中国家追讨被转移到境外的非法资产。
143	0	随着一个个新闻热点走入又淡出人们的视线，随着讨论的人群聚集又散去，那些我们曾经的疑，是否得到了回应？
145	1	十九大会议强调，经过长期努力，进入了新时代，这是我国发展新的历史方位。
146	1	这个学院根据学生基础不同，采取分流教育法，保证学生毕业后全部推荐安置工作，使学生无后顾之忧。
148	1	由于湄公河流域涉及多个国家，各国执法部门跨界打击毒品犯罪受到主权、司法权等多种因素制约，亟需建立多国的扫毒协作长效机制。
150	1	通过这次培训，责任懂得了大家重于泰山的道理，受益匪浅。
151	1	的确，我们很难简单地概括出文学中国的传统，但大概不会有人否认，先秦文学的《诗经》、诸子散文、《楚辞》是后人难超越的高峰。
152	1	腾讯就各类防沉迷系统破解手段表示，运营团队将持续加大监管，对账号租赁、辅助认证等灰色行为进行打击和屏蔽。
153	1	公安部、国家工商总局已向各地公安、工商机关作出部署，求对非法敛财的“世界通”涉嫌传销犯罪活动进行依法查处。
155	1	在闹得沸沸扬扬的“华南虎事件”中，针对是否派专家组前往陕西镇坪县调研一事，国家林业局予以否认。
162	1	“梁山伯与祝英台”这个优美而凄婉的传奇爱情故事，流传年代久远，流传地域很广，可以说是家喻户晓，老少妇孺皆知
163	1	安保员们经过仔细调查研究的结果，认为是深海水输送的营养物的减少导致了鱼类和虾类的减少。
164	1	社会力量参与公共文化服务项目建设，拓宽了公共文化服务的社会基础和基层群众的文化生活，为基层公共文化建设注入了新活力。
166	1	在本届世乒赛团体比赛中，刘国梁就首开中国选手输球先例，最终被排除出主力阵容。
168	1	董存瑞烈士陵园的这些自画像的神态有的凝重，有的阴郁，有的活泼，有的轻盈，它们都是贸易委员不同心态中的自己。
169	1	在即将举行的广州亚运会上，体育健儿们纷纷表示一定充分发扬自身水平。
170	1	为了提高此次大型舞会的档次和规模，举办方特邀中国人民解放军乐团现场演奏。
171	1	面对日益严重的金融危机，欧美各国政府纷纷出重拳，采取强力措施拯救危机，但能否奏效，还很值得怀疑。
173	1	如果大家都讲卫生,我们的健康和疾病就有了保障。
176	1	我校在开展爱国主义的活动中，注意学生进行革命传统教育，培养学生勤奋学习、遵守纪律的自觉性和主动性。
178	1	网友看过“有手机点燃洒打汽油的锡箔纸”纷纷表示后视频再也不敢在加油站打手机了。
179	1	为了增长同学们的语文素养，学校积极开展了读经典作品。
180	1	为了提高学生的语文素养，学校积极开展了“读经典作品，建书香校园”。
183	0	许多美国大学生认为，中国将成为全球经济增长的重要引擎，掌握汉语并熟悉中国文化对自己未来的职业生涯很有益处。
185	0	从维护联合国整体和长远利益出发，中方不赞成为安理会改革设定时限，更不赞成以强行表决的方式处理尚缺乏广泛共识的不成熟方案。
187	0	交警战士经常深入校园，为同学们讲解交通安全知识。
188	1	明年，一系列“高含金量”的支农政策将继续得到完善和发展，包括继续实施粮食最低收购价政策。
189	1	《故都的秋》是一篇写景抒情的散文。“故都”两字指明描写的地点及深切的眷念之意，“秋”字确定了描写的内容，题目明确而又深沉。
190	1	郭沫若同学拾金不昧的精神，我们要学习和发扬，建设和谐校园，需要这样的国家科技部。
193	0	通过开展“美丽桂林，清洁城乡”活动，我市环境卫生状况有了很大改观。
194	1	2008年12月13日，中国国务院总理温家宝、日本首相麻生太郎、韩国统李明博正式在日本福冈签署《三国伙伴关系联合声明》。
195	1	人类首次对恒星上的生命关键要素进行测量，研究人员发现，测量的元素包括我们人体质量97%的成分所组成。
196	0	湖光山色，鸟语花香，溪水淙淙，都是宇宙的精灵，是大自然赋予人们最美的文章和乐章。
197	1	除能够发出海啸预警外，这套新研制的天灾预警系统还可以对火山爆发和地震等极端天气状况发出警报，通知民众迅速撤离。
198	1	近期，第将在中超联赛山东鲁能11轮中坐镇主场迎战北京国安。
199	1	唯一想到的，而且是为之欣喜若狂的，则是那一百多元的下放补助费中，他有部分支配权去买枪。
200	1	养成良好的学习行为习惯是能否提高成绩的关键。
201	0	我们要像节食减肥一样，控制使用数码产品的时间，借以缓解对数码产品的心理依赖。
202	1	习近平新加坡在马英九和会面，表明两岸关系和平发展是两岸同胞的共同心愿。
204	1	今后四年，北京市将重点培养新型职业农民，通过职业培训掌握现代农业技术，满足都市现代农业发展的需要。
205	1	专家除了为社员们传授棉花高效栽培技术，还深入田间地头，查验、采集土样；走进种植户家中，询问棉花种植中存在的问题。
206	1	人生苦乐并非由纯粹的物质条件决定，百万富翁很可能不如身无分文的幸福生活得流浪汉。
207	0	他们的欲求原本就简单，只是盼望着生活就这样一步一个脚印地往前走。
208	0	京剧继承并发展了中国传统戏曲的表现手段。
209	1	依法明确中央财政和地方财政的支出项目，建立社保机构独自预算和全国统筹预算，是我国社保机构能力建设的创新战略。
210	1	新冠阻止为疫情蔓延，人类正在遏制全球化进程，奥运盛会不可避免的受到影响。
211	1	为了弘扬爱国主义精神，荆门市教育局积极开展了“放眼看世界，我与‘一带一路’”。各校踊跃参加，涌现了一大批先进典型。
212	1	近年来，我国加快了高等教育事业发展的速度和规模，高校将进一步扩大招生，并重点建设一批高水平的大学和学科
213	0	我们一定要跳出惯性思维，提高思想认识，着力保护生态环境，推进绿色发展，促进经济转型。
216	1	一到春天，祖国的土地又苏醒过来，满怀信心地展现出盎然的生机和万卉争荣。
220	1	人的全面发展并不是个孤立的历史发展过程，而是始终如何处理好人与自然、人与社会、人与人的关系网络中。
221	1	科技创新是探索真理、造福人类的事业，伟大而又艰辛，其客观规律是不以人的转移为意志的。
222	1	成吉思汗的铁骑虽然作为一个兵种已经消失，但是马却不会被什么新玩艺儿取代。
223	1	能否在公共场所保持人与人之间的安全距离，是巩固防疫成果的重要前提。
224	1	当今经营已成为全球化众多大公司的发展战略，而调整则是它们兼并经济结构和生产布局的重要手段。
225	1	胡锦涛同志就西部大开发作出指示，强调要坚持以邓小平理论为指导，用科学发展观统领西部大开发的各项工作继续推向前进。
227	1	有人建议有关能否考虑设立大学生介绍所，让在校就读的贫困大学生能够通过勤工剑学的完成学业。
228	1	为了防止溺水事件不再发生，学校规定夏季午休时间学生必须进教室午睡。
229	1	大约在46亿年前后，地球刚刚形成，那时候地球的温度气温很高，本地的环境与现在了言人人殊。
231	1	埃及总统穆巴拉克在国家正在经历困难时期，决定辞去总统职务，授权给埃及武装部队最高委员会掌管国家事务的权力。
232	1	近年来，我国在海外开展了形式多样的汉语教学、汉语推广等文化交流活动，促进了汉语国际传播，在世界主要国家和城市越来越受欢迎。
234	1	获取信息的能力，成为学生自主攻的前提和基础，也是决定和权学生学习能力和档次高低的重要标志。
235	1	解放军近日陆续晋升的18位中将中有4位“60后”将领，这标志着解放军高级指挥人才年轻化、专业化、高科技化步伐。
236	1	中国国防部外事办公室主任钱利华曾表示，中国不排除通过军事行动营救被劫中国船员，不过同时也在寻求谈判解决问题。
237	1	我们应提倡全民阅读，因为阅读是每一个公民应该享受并受到保护的最基本的。
238	1	在大多数普通乘客看来，高铁是否便民利民，最主要的判断标准就是购票方便，换乘畅通，服务到位，旅途安全等。
239	1	南开大学等多个高校科研团队正在研究开展同步，希望突破手机裡电池发展的诸多瓶颈，解决电池多次充放后关键问题衰减的电量。
240	0	这样做，不仅有助于我国煤炭出口，同时也将对国内正在实施的煤炭走出市场的战略举措起到了极大的推动作用。
241	1	曾记否，我与你认识的时候，抑个十来岁的少年，纯真无暇充满悬想。
242	1	今天，诺华制药有限公司为27名“换肾人”进行讲座，帮肾友了解有关的知识。
244	1	“微尘”们是普通而又平凡的群体，在国内不仅扶贫济困，在国际上对遭受严重自然灾害的国家，也伸出援助之手，而且捐助的数额巨大。
245	0	詹天佑经常勉励工作人员，说：“我们的工作首先要精密，不能有一点儿马虎。
246	1	10月9日，成都谢菲联俱乐部和携程旅行网联合发布了2013年十一黄金周旅游人气城市，同时公布了十大最受欢迎出境旅游目的地。
248	1	储蓄所吸收储蓄额的高低对国家作用的增长有重要流动资金，因而动员城乡居民参加储蓄是积累资金的重要手段。
249	0	这种社会情绪小则影响个人生活作息和工作效率，大则让社会群体为虚拟游戏所操纵，长时间陷入自我麻醉的境地。
250	1	有人主张接受，有人主张反对，我同意这种观点。
251	1	刚刚的的党闭幕十九大，决胜在全面建成小康社会是阶段、中国特色社会主义进入新时代的关键时期召开的一次十分重要的大会。
252	1	照片拍得好，诗歌写得有味，是由一个人的思想认识、艺术修养的高低决定的
254	1	我校同学2010年的人均人情消费同2009的年人均人情消费相比增加了将近一倍。
255	1	通过八岁男孩严天力勇敢捐髓救父的事迹，使我深受感动。
257	1	这边的广大农民，在实行了规模经营以后，透过了一年的苦战，粮食和草棉的产量，都超过了历史最高品位。
259	1	在赵本山春晚小品《捐助》中，并没有给观众多少积极地启示，相反，其中拿弱势群体“开涮”的做法引起许多人的反感。
260	0	对产品的生产是否认真负责，直接关系到产品质量，我们要深思而慎为。
261	0	中国消费者协会的药品说明书评论报告显示：在随机抽取的83份药品说明书中，有36份存有“只说不明”“缺斤少两”的问题。
262	1	澳门会展业界、会展场馆以及各类酒店均展示了举办大型会议的丰富经验。
263	1	人民出版社首次披露，16中央作家贾平凹多次向年来申诉，他的作品《废都》终于被解禁，重见天日。
264	0	营造健康文明的网络文化环境已成为新时期精神文明建设的迫切需要。
265	0	让人们难以接受的是,国内的各大银行已经享受了种种先天的便利和政府优势,但仍热衷于找出种种名目增加收费。
266	1	时，5G基站太少，5G劳务常出现网络信号不稳定、覆盖范围小，网络接入窘困、信号身分差。
268	1	2011年11月，我国发射并研制的“天宫一号”目标飞行器与“神舟八号”飞船成功对接。
270	0	尽管是大年初一，车站的大厅里仍有不少旅客在排队购票。
271	1	华老栓忽然坐起身，擦着火柴，点上遍身油腻的灯盏，的屋子里两间茶馆，便弥满了青白的光。
272	1	近几年来，随着教育改革的不断深化，高职学校副教授的培养深受社会广大用人单位的欢迎，就业率明显提高。
273	1	这么可以说，有没有创新意识，决定了我们人才的品质。
274	1	是坚守艺术良心，保证艺术水准，还是一味追求商业利益，获得高额票房收入，艺术工作者们的答案是肯定的。
275	1	如今越来越多的国家加入中国的航道，埃塞俄比亚和老挝的成功崛起就归功于复制中国模式并引进中国投资是一个最好的例证。
276	1	他强调，对巡视发现抽象问题要的提炼、概括总结，揭示深层次原因，建议对策提出。
277	1	打虎拍蝇雷霆万钧，正风肃纪驰不息，形成了斗争压倒性态势，民心为之一振，党风政风为之一新。
278	1	实行“限购令”后，有些房产中介权钱交易，违规操作，深圳市检察院最近就处罚了一批利用非法手段办理房产过户的职务犯罪案件。
279	1	学员的教育问题，不是一个单纯的成绩问题，也错误疾风暴雨般怒吼阵或是春风化雨相像开导几句就能奏效的，但是一个十分复杂的过程。
280	1	语言是光，它照亮了世界。了解语言的发展变化，就是在欣赏奇迹的发生。仔细体验语言的奧秘，有助于我们学好语言，用好语言。
281	1	中学生应该多关注时事，只有把握住时代、主旋律的生活，才能保持健康向上的精神风貌。
283	1	这家企业重视员工的业余文化生活，仅报刊每年就订了大约百种以上。
284	1	相声是用笑话、滑稽问答、说唱等方式使观众发笑为艺术特点，通过诙谐的叙述反映各种生活现象的一种民间说唱曲艺形式。
285	1	这个学院根据作家者基础不同，采取分流教育法，保证首席执行长毕业后全部推荐安置工作，使学生无后顾之忧。
286	1	充分发扬村干部部的潜能，给他们足够的学习空间，是对创者最好的培养和帮助。
287	1	面对屏幕，自己似乎成为了整个世界的旁观者：我们既自私又无私，既懒惰又勤劳，既勇敢又懦弱。这正是社会的复杂性所在。
288	0	在这样的情况下，我竟独占“国学大师”的尊号，岂不折煞老身(借用京剧老旦词)！我连“国学小师”都不够，遑论“大师”！
289	1	通过老师的讲解，使我找到了做这一类题的简便方法。
290	1	开往桂林周边县城的动车大约有十个班次左右。
292	1	3月24日，对中国观众不谙在希腊却家喻户晓的女明星玛利亚，在古奥林匹亚遗址为北京奥运会采集圣火。
293	1	根据国家统计局9月9日发布的数据显示，8月份CPI（全国居民消费价格总水平）同比上涨1．3％，创下今年以来新低。
294	0	我们不能忘记英法联军洗劫并烧毁圆明园的历史。
295	1	中华将建成核应急救援队，主要承担复杂条件下重特大核事故突击抢险。
296	1	还记得暮年下的汉阳树，又想起了阴雨绵绵的鹦鹉洲，刚又学会了《黄鹤楼》这首诗歌，武汉对我有了一种更亲切的感觉。
298	1	关于《摔跤吧，爸爸》，八九不离十简单的励志故事，实则深刻地反映出印度社会的现实题材。
299	1	2016年4月4日，儿童文学曹文轩作家荣获“国际安徒生奖”。
300	1	新一期《钟山》刊登出了三十年（1979-2009）十大诗人评选结果，朦胧诗代表人物北岛高居榜首，也是获得唯一全票的诗人。
301	1	南京举办的第二届夏季青年奥运会，充分利用现有的设施资源和体育场馆，不但没有出现资金亏空，而且还创造了可观的利润。
303	0	”。
304	1	针对近期各地早晨被大雾笼罩，能见度低，易引发交通事故，交通部门提醒广大驾乘人员，雾天要谨慎慢行，保证安全。
305	1	南北宫和正宫底层自路易·菲利浦起改为酒缸塔，大量收藏着珍贵的肖像画、雕塑、巨幅历史画以及其他艺术珍品。
306	0	然而，这看似简单、实则难得的进步，离不开中国稳扎稳打的“内功修炼”。
311	1	广州亚运激战正酣，媒体搞的大熊猫预测金牌归属的噱头，很多网友批为“东施效颦”。
312	1	林冲上山的流年没有朱贵早，排位却很靠前，那是由林冲起点高，在朝廷里做过官的原因造成的。
313	0	舞剧《骑兵》把家国情、草原情呈现于舞台，再现了人民骑兵的历史形象？
314	1	李林把那篇作文昨天已经写好了，今天一到校就交给了王老师。
315	1	5G远程医疗的应用和发现不仅解决了驻岛军民就医难的问题，还将优质的医疗服务覆盖至祖国最南端。
318	1	青藏铁路这条穿越世界屋脊的“雪域天路”为青藏高原架起了通往祖国各地的通道，也使更多的百姓圆了去青藏旅游的梦想。
320	1	这些蔬菜长得这么好，是由于社员们精心管理的结果。
323	1	学习自然科学如果不掌握译者这门工具，就不可能正确理解概念和原则，不可能有条有理、严密思维的能力。
325	1	央视在借用《中国诗词大会》形式的基础上，经过增加题型、聘请名家参与等多方面准备。《中国戏曲大会》终于在日前惊艳亮相。
326	1	这次发展论坛天津举行，参加论坛的中外各界人士在论坛期间就、人才培养、普及教育等众多议题为期两天发表意见并进行各种交流。
327	1	随着小说获奖的激动逐日暗淡，使我开始相信，我用纸笔在报刊上碰撞开的一条路，并不就是母亲盼望我找到的那条路。
328	1	校园文学社自从发出建设校园文化的呼吁以后，各种丰富多彩的文艺活动就在校园红红火火地开展起来了。
330	0	作家只有对所写作的人物了如指掌，对他的行为方式、心里特征非常熟悉，才能够完成人物的创作。
331	1	李京京的声音不太好听，有点沙哑，有点毛刺刺的，可是公开教学课难道不是上台表演吗？
333	1	华北制药厂新药研发的重大成果，即以中医药替代西医抗生素从而减少抗生素的使用，已然备受关注，并进入临床实验阶段。
334	1	国际宇航联合会乡镇长官走进街道社区，向小朋友传授防溺水、伤口包扎、心肺复苏等，帮助他们健康安全度暑假。
335	1	今年国庆节期问，我市所有的消防车、消防官兵，为保障人们安全过节，而放弃休假，始终坚守岗位。
338	0	学校希望通过多种渠道，大力开展法制教育，防止青少年违法犯罪。
339	1	从汤洪波、杜甫到邱娥国层派出所、普希金，他们体现了驻拉克传统的家国情怀让人感叹不已。
340	1	由于受降雪影响，导致北部湾经济开发区、海南北部、大凉山等地的天津团市委受阻，省内多条高速公路采取了封闭或限行措施。
341	1	“高考移民”极大地破坏了高考公平、公正价值的评判体系，是对现存的高考“游戏规则”的挑战。
342	1	中国共产党第十七届五中全会在北京于10月15日至18日召开，全会将集中讨论审议“十二五”规划建议。
343	1	我国的现实题材剧家庭都市深受海外观众欢迎，《都挺好》走出国门，走进韩国、马来西亚、新加坡等国家，收获了大量粉丝。
345	1	这只是他治愈的患者之一，在他那挂满锦旗和摆放上万封来信的诊室里，治好的病例可信手拈来。
346	1	悲愤可以出诗人，牢骚却并不一定能兴家国。这一观点在北宋大政治家范仲淹的《岳阳楼记》中得到了充分的展示和阐述。
347	1	霍金写了《时间简史》，被誉为人类科学史上里程碑式的作品，它对“黑洞”的研究使人类对宇宙又有了深层的了解。
348	0	中国体育健儿正在积极备战2022年北京冬奥会，他们将在赛场上努力拼搏，争创佳绩。
349	1	人们如果思想滑坡，社会风气不好，经济是很难上去的，即使上去了，也巩固不住。
350	1	历史上那一位位著名的领导人给我们留下了优秀的许多文学作品。
351	1	为避免甲型HINl流感不再持续蔓延，日前，广州市12个区市将全面铺开中小学生甲流疫苗接种工作。
352	1	“朗读亭”空降浙江紫荆港校区，杭州的爱书之人纷纷前去体验，许多附近学校的学生也加入了这个读大军。
353	1	如今的手机已不再是单纯的通信工具，因而成为人们生活中的贴身伴侣，加上了许多时尚的元素，用来尽情展现个人的品味。
355	1	陕西凤翔县政府亚运激战正酣，媒体搞的大熊猫预测金牌归属的噱头，很多网友批为“东施效颦”。
